date,value,ws,wd
2018-03-30 03:00:00,128.0,0.0,0.0
2018-03-30 04:00:00,128.0,1.13,230.0
2018-03-30 05:00:00,128.0,4.3,233.0
2018-03-30 06:00:00,88.0,5.12,237.0
2018-03-31 20:00:00,88.0,3.09,101.0
2018-03-31 21:00:00,88.0,1.58,60.0
2018-03-31 22:00:00,88.0,3.78,78.0
2018-03-31 23:00:00,88.0,4.67,90.0
2018-04-01 00:00:00,89.0,5.43,90.0
2018-04-01 19:00:00,106.0,5.41,80.0
2018-04-01 20:00:00,106.0,4.24,68.0
2018-04-01 21:00:00,106.0,4.69,63.0
2018-04-01 22:00:00,107.0,4.65,74.0
2018-04-01 23:00:00,105.0,1.58,80.0
2018-04-02 00:00:00,107.0,1.13,80.0
2018-04-02 01:00:00,188.0,1.88,76.0
2018-04-02 02:00:00,94.0,0.75,71.0
2018-04-02 03:00:00,97.0,1.58,101.0
2018-04-02 04:00:00,93.0,3.52,105.0
2018-04-02 05:00:00,109.0,1.96,110.0
2018-04-02 06:00:00,104.0,2.33,110.0
2018-04-02 19:00:00,112.0,5.41,80.0
2018-04-02 20:00:00,118.0,4.37,84.0
2018-04-02 21:00:00,119.0,4.37,84.0
2018-04-02 22:00:00,121.0,4.12,112.0
2018-04-03 00:00:00,118.0,1.58,90.0
2018-04-03 01:00:00,116.0,2.69,94.0
2018-04-03 02:00:00,115.0,1.13,101.0
2018-04-03 03:00:00,132.0,2.34,131.0
2018-04-03 04:00:00,133.0,4.28,126.0
2018-04-03 05:00:00,131.0,1.96,120.0
2018-04-03 06:00:00,108.0,1.96,140.0
2018-04-03 19:00:00,134.0,4.49,80.0
2018-04-03 20:00:00,135.0,3.75,82.0
2018-04-03 21:00:00,141.0,4.67,81.0
2018-04-03 22:00:00,142.0,6.14,83.0
2018-04-04 06:00:00,137.0,2.4,103.0
2018-04-05 00:00:00,203.0,0.0,0.0
2018-04-05 01:00:00,201.0,0.0,0.0
2018-04-05 02:00:00,219.0,0.0,0.0
2018-04-05 03:00:00,225.0,0.0,0.0
2018-04-05 04:00:00,234.0,0.0,0.0
2018-04-05 05:00:00,242.0,0.0,0.0
2018-04-05 06:00:00,162.0,0.0,0.0
2018-04-05 19:00:00,206.0,4.87,314.0
2018-04-05 20:00:00,198.0,0.81,252.0
2018-04-05 21:00:00,188.0,2.67,155.0
2018-04-05 22:00:00,182.0,2.79,54.0
2018-04-05 23:00:00,174.0,2.33,41.0
2018-04-06 00:00:00,173.0,2.34,41.0
2018-04-06 01:00:00,160.0,4.69,41.0
2018-04-06 02:00:00,152.0,2.34,41.0
2018-04-06 03:00:00,141.0,1.58,101.0
2018-04-06 04:00:00,130.0,2.62,88.0
2018-04-06 05:00:00,127.0,1.13,71.0
2018-04-06 06:00:00,210.0,1.13,110.0
2018-04-06 19:00:00,109.0,9.47,238.0
2018-04-06 20:00:00,102.0,1.46,209.0
2018-04-06 21:00:00,96.0,7.4,102.0
2018-04-06 22:00:00,87.0,9.22,115.0
2018-04-06 23:00:00,81.0,8.02,128.0
2018-04-07 00:00:00,78.0,6.15,144.0
2018-04-07 01:00:00,79.0,5.39,145.0
2018-04-07 02:00:00,72.0,1.54,131.0
2018-04-07 03:00:00,67.0,2.01,359.0
2018-04-07 04:00:00,65.0,2.18,15.0
2018-04-07 05:00:00,62.0,1.13,0.0
2018-04-07 06:00:00,119.0,1.58,101.0
2018-04-07 19:00:00,65.0,3.41,66.0
2018-04-07 20:00:00,65.0,3.2,60.0
2018-04-07 21:00:00,66.0,4.62,90.0
2018-04-07 22:00:00,67.0,6.52,95.0
2018-04-07 23:00:00,65.0,4.52,90.0
2018-05-01 16:00:00,46.5875,6.52,114.0
2018-05-01 17:00:00,45.415,5.79,105.0
2018-05-01 18:00:00,40.52333333333333,6.0,90.0
2018-05-01 19:00:00,40.39666666666667,6.18,90.0
2018-05-01 20:00:00,38.82,4.77,90.0
2018-05-01 21:00:00,28.385,4.38,90.0
2018-05-01 22:00:00,34.016666666666666,6.51,96.0
2018-05-01 23:00:00,34.63,5.49,97.0
2018-05-02 00:00:00,50.07333333333333,6.27,90.0
2018-05-02 01:00:00,33.67666666666667,4.59,90.0
2018-05-02 02:00:00,29.905,2.34,90.0
2018-05-02 03:00:00,41.34,2.34,90.0
2018-05-02 04:00:00,38.025,0.0,0.0
2018-05-02 05:00:00,38.11666666666667,2.74,90.0
2018-05-02 06:00:00,39.14666666666667,6.48,101.0
2018-05-02 07:00:00,33.75666666666667,8.47,105.0
2018-05-02 08:00:00,36.5225,8.11,104.0
2018-05-02 09:00:00,37.52,6.93,110.0
2018-05-02 10:00:00,46.836666666666666,6.55,110.0
2018-05-02 11:00:00,78.865,7.53,106.0
2018-05-02 12:00:00,108.97,7.91,102.0
2018-05-02 13:00:00,12.866666666666667,6.44,91.0
2018-05-02 14:00:00,7.3549999999999995,7.43,98.0
2018-05-02 15:00:00,27.495,7.92,119.0
2018-05-02 16:00:00,18.363333333333333,6.15,111.0
2018-05-02 17:00:00,37.730000000000004,6.96,36.0
2018-05-02 18:00:00,0.23,9.5,14.0
2018-05-02 19:00:00,3.3,6.92,45.0
2018-05-02 20:00:00,1.28,3.83,71.0
2018-05-02 21:00:00,26.615,2.71,140.0
2018-05-02 22:00:00,31.975,4.58,117.0
2018-05-02 23:00:00,40.86500000000001,5.24,90.0
2018-05-03 00:00:00,32.165,5.52,123.0
2018-05-03 01:00:00,10.53,5.61,192.0
2018-05-03 02:00:00,9.696666666666667,3.83,230.0
2018-05-03 03:00:00,21.814999999999998,4.59,50.0
2018-05-03 04:00:00,47.605000000000004,8.87,65.0
2018-05-03 05:00:00,47.295,5.59,85.0
2018-05-03 06:00:00,44.855000000000004,2.24,115.0
2018-05-03 07:00:00,26.63,3.79,106.0
2018-05-03 08:00:00,30.92,4.47,96.0
2018-05-03 12:00:00,36.71,7.65,94.0
2018-05-03 13:00:00,26.475,6.89,95.0
2018-05-03 14:00:00,15.004999999999999,7.3,90.0
2018-05-03 15:00:00,21.15,6.33,104.0
2018-05-03 16:00:00,46.915,6.15,125.0
2018-05-03 17:00:00,47.245000000000005,6.45,119.0
2018-05-03 18:00:00,29.355,7.72,115.0
2018-05-03 19:00:00,23.955,8.58,120.0
2018-05-03 20:00:00,12.475000000000001,7.17,116.0
2018-05-03 21:00:00,8.29,6.34,115.0
2018-05-03 23:00:00,41.715,7.91,108.0
2018-05-04 00:00:00,27.19,8.75,99.0
2018-05-04 01:00:00,25.525000000000002,7.72,114.0
2018-05-04 02:00:00,10.313333333333333,5.78,116.0
2018-05-04 03:00:00,12.6225,6.17,110.0
2018-05-04 04:00:00,23.863333333333333,6.16,110.0
2018-05-04 05:00:00,34.46,5.0,99.0
2018-05-04 06:00:00,43.69,5.83,90.0
2018-05-04 07:00:00,32.0225,6.15,85.0
2018-05-04 08:00:00,31.116666666666664,6.53,85.0
2018-05-04 09:00:00,31.68,7.5,107.0
2018-05-04 10:00:00,24.59,8.09,115.0
2018-05-04 12:00:00,40.57,9.47,106.0
2018-05-04 13:00:00,49.224999999999994,9.18,110.0
2018-05-04 14:00:00,39.766666666666666,7.68,96.0
2018-05-04 15:00:00,34.35,6.46,74.0
2018-05-04 16:00:00,36.165,6.55,71.0
2018-05-04 17:00:00,51.785,5.17,77.0
2018-05-04 18:00:00,66.43,4.8,78.0
2018-05-04 21:00:00,40.25,3.39,58.0
2018-05-04 22:00:00,26.435000000000002,4.14,74.0
2018-05-04 23:00:00,41.035,1.96,90.0
2018-05-05 00:00:00,43.525,1.96,60.0
2018-05-05 01:00:00,36.699999999999996,3.91,60.0
2018-05-05 02:00:00,38.37,1.96,60.0
2018-05-05 04:00:00,18.585,3.86,130.0
2018-05-05 05:00:00,27.314999999999998,3.82,113.0
2018-05-05 06:00:00,40.615,4.16,115.0
2018-05-05 07:00:00,49.155,4.23,131.0
2018-05-05 08:00:00,40.435,4.02,104.0
2018-05-05 09:00:00,34.86,4.02,129.0
2018-05-05 10:00:00,25.273333333333337,4.38,144.0
2018-05-05 12:00:00,58.69,1.45,160.0
2018-05-05 13:00:00,65.36,2.07,305.0
2018-05-05 14:00:00,68.805,4.67,338.0
2018-05-05 15:00:00,90.225,4.67,332.0
2018-05-05 16:00:00,109.55,3.83,301.0
2018-05-05 17:00:00,103.56,2.98,270.0
2018-05-05 18:00:00,109.95,3.83,290.0
2018-05-05 21:00:00,113.92666666666666,0.0,0.0
2018-05-05 22:00:00,106.38,1.58,80.0
2018-05-05 23:00:00,138.185,1.58,80.0
2018-05-06 00:00:00,126.905,1.68,110.0
2018-05-06 01:00:00,152.89499999999998,1.68,110.0
2018-05-06 02:00:00,160.41000000000003,0.0,0.0
2018-05-06 05:00:00,23.48,1.09,270.0
2018-05-06 06:00:00,21.950000000000003,2.14,255.0
2018-05-06 07:00:00,38.155,5.72,240.0
2018-05-06 08:00:00,40.019999999999996,4.13,286.0
2018-05-06 09:00:00,34.665,6.64,15.0
2018-05-06 10:00:00,7.3500000000000005,6.55,30.0
2018-05-06 11:00:00,5.42,7.65,24.0
2018-05-06 13:00:00,34.235,5.89,340.0
2018-05-06 14:00:00,32.83,7.24,35.0
2018-05-06 15:00:00,33.82333333333333,7.24,35.0
2018-05-06 16:00:00,24.89,7.63,25.0
2018-05-06 17:00:00,25.630000000000003,5.22,42.0
2018-05-06 18:00:00,33.3,5.81,49.0
2018-05-06 19:00:00,56.644999999999996,8.09,36.0
2018-05-06 22:00:00,111.14666666666666,2.7,44.0
2018-05-06 23:00:00,53.345,1.13,50.0
2018-05-07 00:00:00,55.03,0.0,0.0
2018-05-07 01:00:00,47.325,0.0,0.0
2018-05-07 02:00:00,78.32,0.0,0.0
2018-05-07 03:00:00,89.675,0.0,0.0
2018-05-07 04:00:00,116.215,0.0,0.0
2018-05-07 05:00:00,92.88,0.0,0.0
2018-05-07 06:00:00,56.260000000000005,1.13,230.0
2018-05-07 07:00:00,64.225,2.23,220.0
2018-05-07 08:00:00,84.53333333333333,1.95,240.0
2018-05-07 10:00:00,74.91499999999999,5.25,290.0
2018-05-07 12:00:00,46.004999999999995,3.1,351.0
2018-05-07 13:00:00,46.055,3.67,340.0
2018-05-07 14:00:00,74.265,4.22,331.0
2018-05-07 15:00:00,92.19,4.66,341.0
2018-05-07 16:00:00,94.44,4.27,336.0
2018-05-07 17:00:00,105.93,2.7,309.0
2018-05-07 18:00:00,61.405,2.98,289.0
2018-05-07 19:00:00,19.29,3.05,293.0
2018-05-07 20:00:00,25.68,1.13,281.0
2018-05-07 21:00:00,32.11,1.13,71.0
2018-05-07 22:00:00,27.21,1.13,71.0
2018-05-07 23:00:00,26.395000000000003,8.76,270.0
2018-05-08 00:00:00,23.12,11.94,282.0
2018-05-08 01:00:00,4.23,7.66,311.0
2018-05-08 02:00:00,4.525,9.53,311.0
2018-05-08 03:00:00,23.57,7.46,303.0
2018-05-08 06:00:00,14.316666666666665,6.39,292.0
2018-05-08 07:00:00,23.39,0.59,16.0
2018-05-08 08:00:00,22.85,4.39,160.0
2018-05-08 10:00:00,27.685,5.42,320.0
2018-05-08 11:00:00,29.005,4.01,320.0
2018-05-08 13:00:00,12.004999999999999,7.43,322.0
2018-05-08 14:00:00,21.36,9.08,296.0
2018-05-08 15:00:00,38.065,7.77,289.0
2018-05-08 16:00:00,68.78,6.92,300.0
2018-05-08 17:00:00,37.48,4.74,309.0
2018-05-08 18:00:00,25.537499999999998,4.26,301.0
2018-05-08 19:00:00,9.57,6.33,304.0
2018-05-08 20:00:00,17.445,3.09,320.0
2018-05-08 21:00:00,30.656666666666666,5.79,11.0
2018-05-08 22:00:00,42.015,7.74,35.0
2018-05-08 23:00:00,39.504999999999995,4.57,82.0
2018-05-09 00:00:00,48.739999999999995,2.17,105.0
2018-05-09 01:00:00,30.73,2.12,100.0
2018-05-09 02:00:00,36.644999999999996,1.13,80.0
2018-05-09 03:00:00,38.08666666666667,0.0,0.0
2018-05-09 04:00:00,40.849999999999994,0.0,0.0
2018-05-09 05:00:00,50.54,0.0,0.0
2018-05-09 06:00:00,58.81,1.13,251.0
2018-05-09 07:00:00,55.96,3.08,256.0
2018-05-09 08:00:00,55.345,1.96,260.0
2018-05-09 10:00:00,58.69,1.96,290.0
2018-05-09 11:00:00,53.09,2.31,307.0
2018-05-09 12:00:00,21.605,3.03,345.0
2018-05-09 13:00:00,38.995,3.72,313.0
2018-05-09 14:00:00,43.4,4.1,332.0
2018-05-09 15:00:00,53.614999999999995,5.89,9.0
2018-05-09 16:00:00,65.86,10.0,350.0
2018-05-09 17:00:00,99.13,9.33,337.0
2018-05-09 18:00:00,87.595,2.3,3.0
2018-05-09 19:00:00,82.275,2.42,10.0
2018-05-09 20:00:00,60.815,1.58,330.0
2018-05-09 21:00:00,62.11,0.0,0.0
2018-05-09 22:00:00,63.72,2.34,200.0
2018-05-09 23:00:00,84.805,2.34,200.0
2018-05-10 08:00:00,55.62,2.6,231.0
2018-05-10 09:00:00,50.665,3.06,245.0
2018-05-10 10:00:00,57.1,3.9,256.0
2018-05-10 11:00:00,67.795,5.07,243.0
2018-05-10 12:00:00,66.005,3.73,268.0
2018-05-10 13:00:00,74.6,5.07,303.0
2018-05-10 14:00:00,84.08500000000001,6.33,310.0
2018-05-10 15:00:00,79.1,6.4,320.0
2018-05-10 16:00:00,82.785,5.39,315.0
2018-05-10 18:00:00,135.53,4.66,315.0
2018-05-10 19:00:00,145.73000000000002,4.66,311.0
2018-05-10 20:00:00,142.69,2.33,311.0
2018-05-10 21:00:00,126.47999999999999,3.09,60.0
2018-05-10 22:00:00,123.53,3.09,60.0
2018-05-10 23:00:00,114.46,0.0,0.0
2018-05-11 00:00:00,178.565,0.0,0.0
2018-05-11 02:00:00,166.79500000000002,0.0,0.0
2018-05-11 03:00:00,160.135,0.0,0.0
2018-05-11 04:00:00,103.27,0.0,0.0
2018-05-11 05:00:00,77.48,0.0,0.0
2018-05-11 06:00:00,85.62,0.0,0.0
2018-05-11 07:00:00,88.28999999999999,0.0,0.0
2018-05-11 08:00:00,76.27000000000001,1.12,270.0
2018-05-11 09:00:00,52.855000000000004,2.66,259.0
2018-05-11 10:00:00,43.69499999999999,3.53,251.0
2018-05-11 11:00:00,38.623333333333335,3.19,258.0
2018-05-11 12:00:00,52.07333333333333,3.22,264.0
2018-05-11 13:00:00,76.15,4.88,278.0
2018-05-11 14:00:00,100.02,6.55,290.0
2018-05-11 15:00:00,104.995,7.27,295.0
2018-05-11 16:00:00,112.625,8.39,306.0
2018-05-11 17:00:00,137.01,6.37,327.0
2018-05-11 19:00:00,151.64,4.79,322.0
2018-05-11 20:00:00,144.82,1.58,350.0
2018-05-11 21:00:00,130.515,1.96,60.0
2018-05-11 22:00:00,100.825,3.32,78.0
2018-05-11 23:00:00,100.45500000000001,1.58,101.0
2018-05-12 00:00:00,115.095,1.13,140.0
2018-05-12 01:00:00,131.02,1.13,140.0
2018-05-12 03:00:00,95.78,1.96,191.0
2018-05-12 04:00:00,81.315,1.96,191.0
2018-05-12 05:00:00,94.255,0.0,0.0
2018-05-12 06:00:00,116.65,0.0,0.0
2018-05-12 07:00:00,141.72500000000002,0.0,0.0
2018-05-12 08:00:00,139.35000000000002,0.0,0.0
2018-05-12 09:00:00,130.115,1.58,161.0
2018-05-12 11:00:00,46.965,1.96,161.0
2018-05-12 12:00:00,72.49,2.33,71.0
2018-05-12 13:00:00,108.295,5.24,88.0
2018-05-12 14:00:00,139.07,5.79,86.0
2018-05-12 15:00:00,126.08,5.91,81.0
2018-05-12 16:00:00,132.87,10.18,162.0
2018-05-12 17:00:00,118.53999999999999,9.84,170.0
2018-05-12 18:00:00,86.72999999999999,4.32,78.0
2018-05-12 19:00:00,90.99,4.96,80.0
2018-05-12 20:00:00,97.90333333333335,4.8,71.0
2018-05-12 21:00:00,75.27,4.26,57.0
2018-05-12 22:00:00,66.4725,4.47,67.0
2018-05-12 23:00:00,45.72,5.75,66.0
2018-05-13 00:00:00,47.67,6.3,67.0
2018-05-13 01:00:00,48.925,6.89,65.0
2018-05-13 02:00:00,69.13,5.88,83.0
2018-05-13 04:00:00,91.78,5.34,109.0
2018-05-13 05:00:00,72.84666666666666,4.87,121.0
2018-05-13 06:00:00,70.44,6.2,139.0
2018-05-13 07:00:00,67.36,2.92,113.0
2018-05-13 08:00:00,70.63,3.82,55.0
2018-05-13 09:00:00,84.935,5.98,71.0
2018-05-13 10:00:00,77.3,7.26,65.0
2018-05-13 11:00:00,87.88499999999999,6.27,61.0
2018-05-13 12:00:00,0.0,5.97,55.0
2018-05-13 13:00:00,0.0,6.09,70.0
2018-05-13 15:00:00,51.583333333333336,4.01,90.0
2018-05-13 16:00:00,22.85,5.4,84.0
2018-05-13 17:00:00,13.166666666666666,8.08,142.0
2018-05-13 18:00:00,3.29,11.04,166.0
2018-05-13 19:00:00,0.215,3.83,110.0
2018-05-13 20:00:00,12.4675,11.83,22.0
2018-05-13 21:00:00,31.909999999999997,13.93,22.0
2018-05-13 22:00:00,38.915,9.62,41.0
2018-05-13 23:00:00,37.3475,5.43,34.0
2018-05-14 00:00:00,24.0375,1.75,123.0
2018-05-14 01:00:00,12.387500000000001,3.89,142.0
2018-05-14 02:00:00,17.86,1.58,110.0
2018-08-10 06:00:00,45.525,5.79,266.0
2018-08-10 07:00:00,48.17,6.81,243.0
2018-08-10 08:00:00,25.91,8.02,225.0
2018-08-10 09:00:00,33.71,3.71,135.0
2018-08-10 10:00:00,40.755,8.35,100.0
2018-08-10 11:00:00,26.335,4.02,141.0
2018-08-10 12:00:00,23.98,3.05,155.0
2018-08-10 13:00:00,45.45333333333334,3.17,150.0
2018-08-10 14:00:00,44.195,5.13,232.0
2018-08-10 15:00:00,39.3275,7.47,246.0
2018-08-10 16:00:00,6.515000000000001,2.91,240.0
2018-08-10 17:00:00,18.72,2.34,221.0
2018-08-11 00:00:00,28.48,2.34,221.0
2018-08-11 01:00:00,13.433333333333332,2.34,270.0
2018-08-11 02:00:00,22.26,4.67,265.0
2018-08-11 03:00:00,17.21,3.97,251.0
2018-08-11 04:00:00,28.325000000000003,5.7,240.0
2018-08-11 05:00:00,32.41,8.01,245.0
2018-08-11 07:00:00,30.8,5.23,234.0
2018-08-11 08:00:00,30.00333333333333,7.47,236.0
2018-08-11 09:00:00,28.97,9.7,246.0
2018-08-11 11:00:00,26.125,9.05,290.0
2018-08-11 12:00:00,24.68,9.05,290.0
2018-08-11 13:00:00,23.796666666666667,9.18,281.0
2018-08-11 16:00:00,21.430000000000003,10.84,281.0
2018-08-11 17:00:00,19.73,11.39,281.0
2018-08-11 18:00:00,28.95,9.68,276.0
2018-08-11 19:00:00,25.41333333333333,7.77,255.0
2018-08-11 20:00:00,12.36,8.58,246.0
2018-08-11 21:00:00,15.875,8.49,260.0
2018-08-11 22:00:00,11.63,8.32,254.0
2018-08-12 00:00:00,11.66,9.58,241.0
2018-08-12 01:00:00,12.42,8.61,251.0
2018-08-12 02:00:00,11.795,6.16,264.0
2018-08-12 03:00:00,13.98,5.8,275.0
2018-08-12 04:00:00,17.935,6.29,259.0
2018-08-12 05:00:00,16.72,6.93,251.0
2018-08-12 06:00:00,13.82,6.36,255.0
2018-08-12 08:00:00,4.67,3.31,260.0
2018-08-12 09:00:00,14.6,5.68,243.0
2018-08-12 10:00:00,26.8,7.38,249.0
2018-08-12 11:00:00,27.715,6.83,250.0
2018-08-12 12:00:00,23.11,6.38,240.0
2018-08-12 13:00:00,14.776666666666666,5.8,245.0
2018-08-12 14:00:00,30.52,6.36,255.0
2018-08-12 15:00:00,25.47,6.0,230.0
2018-08-12 16:00:00,25.16,6.3,175.0
2018-08-12 17:00:00,23.200000000000003,7.51,186.0
2018-08-12 18:00:00,31.63,8.03,206.0
2018-08-12 19:00:00,9.685,5.62,185.0
2018-08-12 20:00:00,20.72,5.82,170.0
2018-08-12 21:00:00,20.445,5.8,175.0
2018-08-12 22:00:00,21.36,5.99,158.0
2018-08-13 02:00:00,14.53,3.99,185.0
2018-08-13 03:00:00,20.51,5.74,190.0
2018-08-13 06:00:00,34.52,5.13,233.0
2018-08-13 08:00:00,27.32,4.35,245.0
2018-08-13 09:00:00,15.2,5.8,265.0
2018-08-13 10:00:00,29.626666666666665,6.38,270.0
2018-08-13 11:00:00,25.285,6.29,279.0
2018-08-13 12:00:00,20.9,5.8,285.0
2018-08-13 13:00:00,24.015,2.79,355.0
2018-08-13 17:00:00,31.815,3.64,71.0
2018-08-13 18:00:00,21.32,3.31,110.0
2018-08-13 19:00:00,15.57,4.01,114.0
2018-08-13 20:00:00,22.035,5.23,115.0
2018-08-13 21:00:00,32.155,5.82,120.0
2018-08-13 22:00:00,48.55,5.46,140.0
2018-08-13 23:00:00,48.585,5.23,156.0
2018-08-14 10:00:00,29.31,6.29,311.0
2018-08-14 12:00:00,28.064999999999998,7.46,35.0
2018-08-14 13:00:00,34.156666666666666,3.78,108.0
2018-08-14 16:00:00,36.95,5.53,292.0
2018-08-14 17:00:00,47.415000000000006,4.02,281.0
2018-08-15 01:00:00,44.17,5.72,150.0
2018-08-15 02:00:00,26.096666666666664,4.57,157.0
2018-08-15 03:00:00,31.544999999999998,3.89,168.0
2018-08-15 04:00:00,43.894999999999996,2.34,180.0
2018-08-15 06:00:00,18.36,4.01,216.0
2018-08-15 07:00:00,25.99,4.67,225.0
2018-08-15 08:00:00,42.295,5.23,235.0
2018-08-15 09:00:00,44.29,8.35,260.0
2018-08-15 10:00:00,54.364999999999995,9.36,292.0
2018-08-15 11:00:00,41.125,7.48,316.0
2018-08-15 12:00:00,19.96,6.16,327.0
2018-08-15 13:00:00,19.65,6.93,341.0
2018-08-15 14:00:00,22.845,4.36,2.0
2018-08-15 15:00:00,19.5,3.96,62.0
2018-08-15 16:00:00,21.83,5.23,65.0
2018-08-15 17:00:00,17.28,2.27,143.0
2018-08-15 18:00:00,25.73,6.3,175.0
2018-08-15 19:00:00,24.545,8.03,144.0
2018-08-15 20:00:00,24.93,8.08,158.0
2018-08-15 21:00:00,29.766666666666666,5.7,151.0
2018-08-15 22:00:00,30.659999999999997,4.75,132.0
2018-08-15 23:00:00,26.525,4.75,132.0
2018-08-16 00:00:00,23.945,5.08,123.0
2018-08-16 01:00:00,29.03,4.67,145.0
2018-08-16 02:00:00,27.335,4.26,125.0
2018-08-16 03:00:00,13.345,3.97,109.0
2018-08-16 04:00:00,26.745,3.31,110.0
2018-08-16 05:00:00,32.04,1.68,101.0
2018-08-16 07:00:00,15.885,2.34,60.0
2018-08-16 08:00:00,15.27,4.53,75.0
2018-08-16 09:00:00,21.825000000000003,4.67,85.0
2018-08-16 10:00:00,11.84,4.61,90.0
2018-08-16 11:00:00,48.005,4.67,95.0
2018-08-16 12:00:00,29.423333333333332,4.62,100.0
2018-08-16 13:00:00,30.286666666666665,4.4,130.0
2018-08-16 14:00:00,28.38,4.67,155.0
2018-08-16 15:00:00,33.72666666666667,2.7,247.0
2018-08-16 16:00:00,46.28,4.99,280.0
2018-08-16 18:00:00,56.79,3.47,20.0
2018-08-16 19:00:00,55.78,1.68,90.0
2018-08-16 20:00:00,46.955,4.01,84.0
2018-08-16 21:00:00,63.04,3.89,67.0
2018-08-16 22:00:00,43.855000000000004,1.68,50.0
2018-08-16 23:00:00,40.519999999999996,0.0,0.0
2018-08-17 00:00:00,31.525,0.0,0.0
2018-08-17 01:00:00,24.28,0.0,0.0
2018-08-17 02:00:00,15.375,0.0,0.0
2018-08-17 03:00:00,18.785,1.68,80.0
2018-08-17 04:00:00,17.89,3.3,90.0
2018-08-17 05:00:00,22.57,4.58,106.0
2018-08-17 07:00:00,25.43,5.23,85.0
2018-08-17 08:00:00,20.92,6.55,107.0
2018-08-17 10:00:00,20.88,9.13,126.0
2018-08-17 11:00:00,27.12,8.01,125.0
2018-08-17 12:00:00,18.835,8.61,131.0
2018-08-17 13:00:00,19.13,8.03,126.0
2018-08-17 15:00:00,19.950000000000003,8.49,141.0
2018-08-17 16:00:00,38.77,8.01,125.0
2018-08-17 17:00:00,28.65,5.53,65.0
2018-08-17 18:00:00,25.75,8.32,33.0
2018-08-17 19:00:00,27.35,8.02,45.0
2018-08-17 20:00:00,30.225,7.38,50.0
2018-08-17 21:00:00,26.475,6.83,50.0
2018-08-17 22:00:00,24.58,6.38,41.0
2018-08-17 23:00:00,25.67,5.82,41.0
2018-08-18 00:00:00,35.959999999999994,5.62,56.0
2018-08-18 01:00:00,26.61,4.59,71.0
2018-08-18 02:00:00,24.240000000000002,3.17,90.0
2018-08-18 03:00:00,30.84,3.35,105.0
2018-08-18 04:00:00,38.2,4.58,106.0
2018-08-18 05:00:00,16.73,5.17,119.0
2018-08-18 07:00:00,21.555,4.62,110.0
2018-08-18 08:00:00,32.13,5.18,131.0
2018-08-18 09:00:00,11.45,6.35,145.0
2018-08-18 10:00:00,16.195,7.46,156.0
2018-08-18 11:00:00,36.60666666666666,7.93,170.0
2018-08-18 12:00:00,15.530000000000001,6.84,172.0
2018-08-18 13:00:00,11.68,6.27,149.0
2018-08-18 14:00:00,19.31,5.79,144.0
2018-08-19 06:00:00,65.21,3.97,112.0
2018-08-19 07:00:00,50.83,3.78,103.0
2018-08-19 08:00:00,63.03,3.05,55.0
2018-08-19 09:00:00,3.555,3.31,40.0
2018-08-19 10:00:00,5.635,2.62,111.0
2018-08-19 11:00:00,13.89,2.38,192.0
2018-08-19 12:00:00,40.73,3.5,295.0
2018-08-19 13:00:00,43.065,3.74,268.0
2018-08-19 18:00:00,57.13,2.34,191.0
2018-08-19 20:00:00,47.44,2.34,221.0
2018-08-19 22:00:00,48.89,1.12,170.0
2018-08-19 23:00:00,56.3,2.8,170.0
2018-08-20 00:00:00,62.51,2.71,181.0
2018-08-20 03:00:00,44.46333333333333,0.0,0.0
2018-08-20 04:00:00,46.46,0.0,0.0
2018-08-20 05:00:00,66.955,0.0,0.0
2018-08-20 06:00:00,89.8,0.0,0.0
2018-08-20 07:00:00,87.36,2.34,240.0
2018-08-20 08:00:00,75.58,2.34,240.0
2018-08-20 10:00:00,69.28999999999999,6.9,55.0
2018-08-20 11:00:00,54.26,6.7,75.0
2018-08-20 12:00:00,49.37,9.04,102.0
2018-08-20 13:00:00,52.6,12.08,110.0
2018-08-20 14:00:00,52.34,8.06,123.0
2018-08-20 16:00:00,29.073333333333334,4.62,140.0
2018-08-20 17:00:00,29.455,4.67,135.0
2018-08-21 00:00:00,13.835,4.53,125.0
2018-08-21 01:00:00,18.990000000000002,4.67,105.0
2018-08-21 02:00:00,16.7,4.62,110.0
